gender,sexual_orientation,location_type,income_bracket,education_level,app_usage_time_min,app_usage_time_label,swipe_right_ratio,swipe_right_label,likes_received,mutual_matches,profile_pics_count,bio_length,message_sent_count,emoji_usage_rate,last_active_hour,swipe_time_of_day,is_match,num_interests
5,6,3,2,7,107,3,0.51,2,175,4,5,485,53,0.42,20,4,1,3
1,4,0,3,7,66,3,0.53,2,186,5,2,337,96,0.46,23,0,0,3
5,1,1,1,7,231,2,0.0,1,173,27,0,404,26,0.7,16,2,1,3
2,4,4,3,1,195,2,0.43,2,25,1,5,479,3,0.24,7,0,1,3
4,0,4,1,2,199,2,0.57,2,123,8,2,497,92,0.16,11,1,1,3
5,3,2,3,3,168,0,0.49,2,69,12,4,497,59,0.32,15,1,0,3
1,7,2,3,8,183,2,0.15,1,105,7,3,387,66,0.15,1,3,0,3
0,1,4,4,5,51,5,0.51,2,83,13,1,261,21,0.31,16,2,0,3
5,2,5,4,3,59,5,0.63,2,72,14,0,449,11,0.22,18,0,0,3
4,1,0,1,6,74,3,0.77,3,194,12,0,75,93,0.02,21,5,0,3
5,6,1,2,7,106,3,0.23,0,98,1,0,145,13,0.25,0,2,0,3
0,4,1,1,5,111,3,0.49,2,83,2,5,163,33,0.29,12,3,0,3
3,7,0,4,2,217,2,0.56,2,68,18,0,71,61,0.28,13,4,0,3
4,6,4,1,2,239,2,0.24,0,173,22,1,356,14,0.44,15,3,0,3
3,5,2,0,4,215,2,0.58,2,47,25,6,133,70,0.15,0,5,0,3
0,0,1,5,3,217,2,0.67,2,139,4,2,337,73,0.2,15,5,1,3
3,0,5,4,5,187,2,1.0,3,15,1,6,343,7,0.28,3,0,1,3
2,3,4,1,4,89,3,0.52,2,30,0,1,23,18,0.16,22,5,1,3
1,7,3,5,5,21,4,0.54,2,19,19,0,453,69,0.25,19,1,0,3
1,7,3,0,0,70,3,0.31,0,96,8,1,187,45,0.6,9,2,0,3
4,3,0,5,0,103,3,0.62,2,115,13,2,75,61,0.05,8,1,0,3
2,5,2,6,1,214,2,0.46,2,98,19,4,333,83,0.35,9,4,0,3
1,5,4,3,0,235,2,0.6,2,13,1,4,269,8,0.3,20,5,1,3
5,0,0,0,4,86,3,0.47,2,125,27,4,307,97,0.23,6,0,0,3
4,6,3,3,5,116,3,0.38,0,131,18,1,435,57,0.21,16,5,0,3
4,1,2,6,4,167,0,0.66,2,93,7,0,110,95,0.18,5,3,0,3
0,3,5,4,2,18,4,0.96,3,60,28,1,136,54,0.18,10,3,0,3
5,6,3,3,4,264,2,0.52,2,112,9,2,376,84,0.07,23,1,0,3
4,1,2,5,2,217,2,0.4,2,47,19,0,364,73,0.32,21,1,0,3
4,5,4,3,3,197,2,0.23,0,127,7,1,98,87,0.32,16,3,1,3
4,0,5,3,0,292,2,0.54,2,147,19,5,204,4,0.27,23,3,1,3
2,2,2,3,5,58,5,0.63,2,72,19,0,359,16,0.33,11,1,1,3
3,7,2,5,5,236,2,0.39,0,13,11,0,429,18,0.32,22,4,1,3
5,0,0,2,6,10,6,0.19,1,43,30,0,422,93,0.22,1,0,0,3
5,4,5,4,4,188,2,0.47,2,185,14,6,77,26,0.26,23,4,1,3
2,4,3,1,2,170,0,0.67,2,91,27,0,218,36,0.26,21,3,0,3
1,2,1,3,6,17,4,0.39,0,166,18,2,315,88,0.14,21,5,0,3
3,5,4,2,7,17,4,0.13,1,166,2,3,252,15,0.21,12,5,1,3
0,5,3,3,0,46,5,0.08,1,0,0,0,409,93,0.05,22,0,0,3
5,3,3,1,5,46,5,0.53,2,92,16,0,475,74,0.13,12,2,0,3
5,4,0,0,4,36,5,0.92,3,14,6,6,468,37,0.31,21,2,0,3
2,6,5,0,3,56,5,0.4,2,108,27,4,64,9,0.25,14,3,0,3
3,7,1,4,0,161,0,0.44,2,196,21,2,270,29,0.31,2,3,1,3
2,2,2,0,8,25,4,0.44,2,81,27,4,399,15,0.32,3,3,0,3
1,1,0,6,6,268,2,0.58,2,128,12,4,415,80,0.41,22,4,0,3
3,5,1,3,6,206,2,0.71,3,143,17,4,378,13,0.06,6,5,1,3
4,5,5,0,2,68,3,0.17,1,3,0,4,31,77,0.2,21,4,1,3
5,7,3,0,7,103,3,0.29,0,161,23,3,55,27,0.68,11,2,0,3
0,2,2,2,3,0,1,0.47,2,38,22,2,319,93,0.27,19,0,0,3
1,2,5,6,2,238,2,0.35,0,199,13,2,87,44,0.55,9,2,0,3
4,3,2,0,6,18,4,0.36,0,37,13,1,339,69,0.32,20,3,0,3
0,3,4,6,5,223,2,0.0,1,15,8,6,323,38,0.22,6,2,0,3
2,6,2,4,6,223,2,0.29,0,180,22,3,432,64,0.12,12,0,0,3
3,7,2,5,2,62,3,0.26,0,178,22,2,252,92,0.19,20,3,1,3
1,2,3,5,0,25,4,0.79,3,66,21,0,319,82,0.37,17,3,1,3
4,1,5,1,1,0,1,0.5,2,127,23,4,111,94,0.45,6,0,1,3
0,3,4,2,8,243,2,0.09,1,24,23,4,81,35,0.32,8,0,1,3
4,7,0,5,1,39,5,0.41,2,169,4,6,337,37,0.02,11,0,1,3
0,0,2,5,3,236,2,0.89,3,3,3,4,63,21,0.38,8,1,1,3
3,5,0,6,1,158,0,0.61,2,49,16,1,184,22,0.28,9,3,0,3
1,7,0,4,2,300,2,0.38,0,113,26,1,435,42,0.31,17,0,0,3
5,3,4,0,0,43,5,0.25,0,99,28,5,258,20,0.35,3,5,0,3
5,6,5,1,2,73,3,0.06,1,19,7,1,329,0,0.47,2,5,1,3
1,6,1,6,6,140,0,0.52,2,117,5,4,171,33,0.3,20,3,1,3
3,0,1,2,6,85,3,1.0,3,150,30,1,318,59,0.09,22,5,1,3
1,4,3,3,5,90,3,0.49,2,181,3,0,89,92,0.34,5,3,0,3
2,0,2,5,6,220,2,0.52,2,105,20,0,198,71,0.21,3,3,0,3
2,3,0,0,4,73,3,0.27,0,200,18,1,304,92,0.19,6,5,1,3
0,2,2,1,7,176,0,0.51,2,71,14,6,259,80,0.1,3,5,0,3
5,1,1,6,6,244,2,0.64,2,198,28,5,48,58,0.12,2,4,1,3
2,2,5,5,4,284,2,0.49,2,78,30,4,419,81,0.39,23,5,0,3
0,7,1,2,5,266,2,0.52,2,104,2,5,454,57,0.63,9,2,0,3
1,7,2,0,8,273,2,0.61,2,27,10,1,424,68,0.43,13,3,0,3
3,5,0,0,5,82,3,0.47,2,95,27,5,180,43,0.01,0,4,0,3
3,6,5,5,8,274,2,0.33,0,59,18,6,479,85,0.28,1,2,0,3
2,7,2,3,4,263,2,0.12,1,55,4,4,326,96,0.57,20,0,1,3
1,3,4,0,2,69,3,0.53,2,34,18,1,180,56,0.1,2,5,1,3
0,6,3,5,8,193,2,0.33,0,144,0,0,125,81,0.24,8,1,1,3
2,0,5,6,2,180,2,0.44,2,165,8,1,49,18,0.14,7,5,1,3
2,1,2,6,6,36,5,0.34,0,184,11,4,87,58,0.12,13,3,1,3
3,6,4,4,2,218,2,0.34,0,117,26,0,97,57,0.12,19,2,1,3
3,4,0,4,1,48,5,1.0,3,170,6,2,123,33,0.33,21,1,0,3
0,5,3,3,5,54,5,0.61,2,113,24,2,363,97,0.31,23,3,0,3
5,0,5,1,5,137,0,0.31,0,36,25,5,68,69,0.35,16,5,0,3
1,3,1,0,4,85,3,0.82,3,133,12,3,357,44,0.65,21,1,0,3
1,5,0,5,3,217,2,0.53,2,110,11,1,145,83,0.01,11,2,0,3
0,6,2,4,1,279,2,0.23,0,128,10,3,285,20,0.52,3,3,0,3
2,4,4,3,6,226,2,0.38,0,31,21,1,160,32,0.19,0,1,0,3
3,7,3,0,7,188,2,0.6,2,0,0,0,332,67,0.19,19,1,1,3
3,2,1,2,5,89,3,0.56,2,23,1,1,497,86,0.39,17,1,0,3
2,7,3,2,0,209,2,0.48,2,108,24,4,307,11,0.09,5,4,0,3
4,2,5,0,3,18,4,0.41,2,26,7,1,353,77,0.51,22,2,1,3
4,4,4,5,7,250,2,0.53,2,61,22,2,12,84,0.51,13,2,0,3
3,1,2,4,1,75,3,0.6,2,40,18,4,14,28,0.49,10,1,1,3
0,6,0,0,6,130,0,0.08,1,42,21,1,199,29,0.64,5,3,0,3
1,1,0,2,8,264,2,0.36,0,103,10,0,454,60,0.35,6,3,1,3
1,1,5,1,6,245,2,0.15,1,47,25,5,5,93,0.06,21,4,1,3
2,2,0,4,4,134,0,0.07,1,165,29,5,473,49,0.08,11,0,0,3
4,3,3,5,6,177,0,0.38,0,18,5,0,316,71,0.32,3,3,1,3
1,3,4,0,5,42,5,0.24,0,165,7,0,321,28,0.27,20,5,1,3
3,5,5,0,0,232,2,0.92,3,7,5,1,136,46,0.3,8,5,0,3
5,0,5,6,3,144,0,0.66,2,63,21,4,250,81,0.49,0,3,1,3
3,7,3,6,2,132,0,0.32,0,38,4,4,281,44,0.27,17,5,1,3
0,5,0,4,0,19,4,0.61,2,141,2,3,476,80,0.1,21,1,1,3
0,0,5,6,4,185,2,0.28,0,167,18,4,269,45,0.18,5,5,0,3
1,5,1,4,8,299,2,0.49,2,190,2,5,474,18,0.53,10,0,1,3
0,2,3,4,4,91,3,0.59,2,187,9,1,137,49,0.16,19,2,1,3
0,7,2,2,7,42,5,0.38,0,82,27,5,289,11,0.57,21,5,0,3
4,0,5,3,6,245,2,0.61,2,62,30,5,490,35,0.14,23,1,0,3
4,2,3,4,8,163,0,0.37,0,100,10,3,153,56,0.3,8,4,0,3
2,6,2,2,4,95,3,0.63,2,152,24,0,150,70,0.11,9,5,0,3
5,6,0,5,2,97,3,0.42,2,22,17,4,53,24,0.37,7,1,0,3
1,1,4,1,6,47,5,0.49,2,149,29,2,12,16,0.4,19,2,1,3
0,0,5,2,6,273,2,0.61,2,6,2,1,365,7,0.66,19,4,0,3
4,0,5,1,2,255,2,0.4,2,95,9,6,402,85,0.14,8,2,1,3
0,1,0,4,7,157,0,0.35,0,55,0,3,426,90,0.13,0,1,0,3
2,6,0,0,5,267,2,0.27,0,171,22,0,115,98,0.31,20,1,1,3
2,7,4,6,6,300,2,0.29,0,75,1,5,331,57,0.27,16,0,0,3
5,3,2,3,8,144,0,0.28,0,98,21,5,192,6,0.19,19,4,1,3
4,3,4,1,8,263,2,0.65,2,89,4,4,355,58,0.41,3,4,1,3
3,1,2,1,1,196,2,0.62,2,1,1,0,295,82,0.27,6,2,0,3
1,2,1,3,6,120,0,0.81,3,4,0,3,448,89,0.43,21,1,1,3
0,3,4,5,4,286,2,0.33,0,175,22,2,339,42,0.07,15,1,1,3
4,1,4,1,2,179,0,0.61,2,45,5,3,382,84,0.27,12,2,1,3
4,0,1,1,5,64,3,0.33,0,127,18,5,98,81,0.14,14,0,1,3
3,3,2,6,4,197,2,0.55,2,84,27,5,293,32,0.34,15,3,1,3
5,6,4,4,2,0,1,0.56,2,106,26,2,210,55,0.22,23,4,0,3
2,0,2,3,8,265,2,0.34,0,150,8,2,102,56,0.43,7,0,0,3
5,6,5,0,6,69,3,0.31,0,106,20,3,19,15,0.37,18,1,1,3
5,6,1,2,1,97,3,0.62,2,40,9,4,137,43,0.13,7,4,0,3
5,6,3,1,2,201,2,0.61,2,119,19,0,248,14,0.18,2,0,0,3
4,1,2,5,5,43,5,0.37,0,155,24,1,467,36,0.45,19,2,0,3
0,1,1,4,6,245,2,0.62,2,78,30,5,205,67,0.61,4,1,0,3
5,6,4,0,7,194,2,0.65,2,86,5,2,424,86,0.04,15,3,1,3
4,0,0,6,6,95,3,0.19,1,9,5,6,36,61,0.47,13,2,1,3
4,1,5,2,1,77,3,0.44,2,50,3,0,136,34,0.23,13,5,0,3
1,0,0,1,0,102,3,0.11,1,48,23,3,482,17,0.46,5,1,1,3
3,0,2,2,0,246,2,0.35,0,180,20,3,223,80,0.22,15,5,0,3
1,4,0,1,5,262,2,0.69,2,45,24,1,234,42,0.14,11,1,0,3
5,2,2,1,3,15,4,0.56,2,25,25,3,216,58,0.02,14,5,0,3
2,5,4,0,1,188,2,0.63,2,123,1,6,106,16,0.38,1,1,1,3
5,4,5,6,8,32,5,0.69,2,85,16,5,361,14,0.53,19,1,0,3
3,6,2,6,1,1,1,0.23,0,117,15,4,176,51,0.19,7,4,1,3
3,6,2,2,3,136,0,0.49,2,110,13,4,3,83,0.29,5,2,0,3
4,1,0,6,8,172,0,0.14,1,81,1,6,436,60,0.31,13,1,1,3
5,5,4,2,0,178,0,0.58,2,137,30,5,363,0,0.11,20,2,0,3
3,0,4,3,4,134,0,0.34,0,161,6,1,31,28,0.38,11,5,0,3
2,6,1,2,5,40,5,0.59,2,0,0,1,94,77,0.3,18,2,0,3
4,4,0,5,8,241,2,0.59,2,190,11,1,64,52,0.06,9,0,1,3
5,0,5,0,1,152,0,0.45,2,142,6,2,7,51,0.22,13,5,0,3
0,5,4,2,2,245,2,0.57,2,5,2,2,223,62,0.49,3,2,0,3
3,2,1,6,5,17,4,0.93,3,98,16,1,12,11,0.34,22,2,1,3
3,0,5,1,3,251,2,0.53,2,139,17,1,89,73,0.63,21,2,0,3
4,7,3,1,1,174,0,0.64,2,175,25,4,112,18,0.57,1,2,1,3
1,5,4,4,6,157,0,0.25,0,67,27,2,97,56,0.35,20,0,0,3
2,3,4,2,1,259,2,0.27,0,94,22,5,55,26,0.25,10,0,0,3
3,6,3,2,4,95,3,0.38,0,131,11,6,346,8,0.15,3,3,0,3
4,7,4,4,6,206,2,0.54,2,51,10,3,63,81,0.39,16,1,0,3
4,6,5,3,2,198,2,0.52,2,100,17,1,90,86,0.41,12,3,1,3
0,2,2,4,1,300,2,0.48,2,44,5,3,453,57,0.7,23,0,0,3
2,7,3,4,0,110,3,0.4,2,83,5,4,459,98,0.72,13,2,0,3
2,0,3,3,8,136,0,0.63,2,131,10,2,171,63,0.32,3,1,0,3
5,0,2,6,3,74,3,0.6,2,77,23,4,315,65,0.09,5,2,0,3
0,0,5,1,0,263,2,0.55,2,122,30,5,80,63,0.07,22,1,0,3
4,6,3,6,0,175,0,0.5,2,52,20,1,183,51,0.42,3,5,0,3
0,5,1,1,5,125,0,0.45,2,121,8,2,62,47,0.07,17,4,0,3
2,6,0,2,3,92,3,0.48,2,191,17,2,43,26,0.2,16,0,0,3
0,5,5,4,6,280,2,0.22,0,34,25,5,443,87,0.36,1,1,0,3
4,3,4,5,4,188,2,0.7,3,51,1,3,41,7,0.27,13,5,0,3
2,2,3,2,0,246,2,0.42,2,119,25,4,105,26,0.6,15,0,0,3
1,6,0,2,7,225,2,0.45,2,158,15,3,225,51,0.12,4,3,0,3
0,4,0,2,8,30,5,0.55,2,34,22,5,21,96,0.16,11,1,0,3
1,2,0,6,3,67,3,0.54,2,133,13,3,394,88,0.22,18,2,0,3
0,5,2,2,8,253,2,0.26,0,137,11,2,351,50,0.15,14,4,0,3
2,5,5,3,2,258,2,0.4,2,50,0,1,62,12,0.26,19,3,1,3
2,6,4,3,0,295,2,0.73,3,145,20,2,231,54,0.32,4,0,1,3
1,7,2,1,4,185,2,0.79,3,142,5,5,10,88,0.22,15,0,1,3
0,4,0,2,2,191,2,0.35,0,64,19,5,306,34,0.19,21,4,0,3
4,0,2,0,2,261,2,0.52,2,75,0,6,102,20,0.41,7,0,1,3
5,6,5,0,4,107,3,0.24,0,138,28,4,204,22,0.6,14,0,0,3
1,5,0,1,2,81,3,0.41,2,184,3,2,50,50,0.03,9,1,0,3
2,3,2,4,6,199,2,0.32,0,75,18,6,268,37,0.16,10,1,1,3
2,0,0,3,5,120,0,0.18,1,169,8,3,397,66,0.17,14,0,0,3
3,4,4,5,1,8,6,0.39,0,83,20,2,456,6,0.67,12,4,0,3
4,6,5,3,8,169,0,0.53,2,117,14,2,230,26,0.05,14,4,0,3
4,2,1,1,3,241,2,0.55,2,66,25,5,6,11,0.14,14,0,0,3
0,1,2,0,2,124,0,0.32,0,48,21,4,233,29,0.27,12,2,1,3
5,4,3,1,4,209,2,0.63,2,197,18,5,365,27,0.13,0,1,1,3
4,0,4,6,7,291,2,0.65,2,49,4,1,22,61,0.18,4,4,0,3
2,5,1,2,3,104,3,0.7,3,67,14,5,247,17,0.12,12,2,0,3
4,3,2,1,5,170,0,0.47,2,152,14,2,290,21,0.16,14,4,1,3
5,6,1,3,6,126,0,0.49,2,15,12,3,403,31,0.19,23,0,1,3
2,3,2,5,3,270,2,0.61,2,142,15,6,260,94,0.52,9,5,0,3
4,5,2,1,6,289,2,0.78,3,85,19,2,141,63,0.35,23,0,1,3
4,1,3,2,8,99,3,0.39,0,156,5,4,361,8,0.11,19,1,0,3
4,4,5,4,1,130,0,0.52,2,142,22,1,284,83,0.33,13,4,1,3
0,0,4,6,6,19,4,0.46,2,117,2,5,451,39,0.33,21,3,1,3
1,2,3,4,3,163,0,0.26,0,184,3,2,201,74,0.41,18,2,0,3
4,2,0,1,5,129,0,0.53,2,131,4,3,348,20,0.15,9,5,1,3
0,6,5,4,4,75,3,0.26,0,113,27,4,66,86,0.42,22,5,1,3
0,4,5,0,5,195,2,0.28,0,45,3,0,381,7,0.28,1,3,1,3
3,2,5,6,8,239,2,0.6,2,145,19,5,302,68,0.52,16,1,0,3
0,4,3,4,8,104,3,0.6,2,194,10,6,279,61,0.23,6,0,1,3
4,2,5,4,7,299,2,0.61,2,51,3,5,157,55,0.32,11,4,0,3
1,7,2,0,3,117,3,0.76,3,73,5,3,103,52,0.12,13,0,0,3
4,2,5,6,5,77,3,0.7,3,165,7,3,294,76,0.46,4,0,0,3
5,7,5,0,0,68,3,0.91,3,131,29,5,255,79,0.06,7,2,1,3
4,4,3,5,1,249,2,0.58,2,135,18,5,144,8,0.08,21,3,0,3
5,3,5,5,1,295,2,0.45,2,157,13,4,19,0,0.4,19,5,1,3
3,5,3,0,5,287,2,0.36,0,183,2,4,429,76,0.36,15,5,1,3
2,4,1,6,3,207,2,0.89,3,43,0,5,237,93,0.36,2,2,0,3
1,7,3,3,7,182,2,0.48,2,178,20,2,82,52,0.28,20,3,0,3
3,0,2,5,1,211,2,0.7,3,112,13,0,103,22,0.11,23,4,0,3
0,1,5,2,8,146,0,0.46,2,130,28,6,294,65,0.61,8,1,1,3
5,4,5,3,3,25,4,0.71,3,21,8,4,399,97,0.3,3,5,0,3
5,4,0,5,2,191,2,0.72,3,132,25,6,392,4,0.14,0,5,0,3
1,0,2,3,1,144,0,0.58,2,105,20,2,317,70,0.04,2,2,1,3
0,5,1,5,4,285,2,0.41,2,23,17,2,22,12,0.13,16,0,1,3
0,3,5,4,6,223,2,0.52,2,91,9,3,347,88,0.44,23,0,1,3
3,6,4,5,0,108,3,0.46,2,195,30,1,105,38,0.18,1,0,0,3
2,1,4,3,0,130,0,0.52,2,21,5,0,378,11,0.3,23,4,0,3
2,2,2,1,3,65,3,0.71,3,140,1,5,356,80,0.24,3,4,1,3
3,5,4,0,4,110,3,0.74,3,75,27,5,456,93,0.01,8,4,1,3
5,0,2,3,6,195,2,0.68,2,72,13,6,50,11,0.09,3,3,0,3
4,1,5,6,0,124,0,0.17,1,76,8,1,306,15,0.24,6,1,1,3
4,2,1,1,2,108,3,0.34,0,80,1,2,363,33,0.27,20,4,0,3
5,2,4,4,0,201,2,0.8,3,1,0,0,390,29,0.08,20,0,0,3
0,4,4,4,2,103,3,0.75,3,37,18,0,20,63,0.15,20,4,0,3
1,4,5,6,2,137,0,0.26,0,45,24,5,299,81,0.11,15,0,1,3
3,0,1,1,4,47,5,0.34,0,144,8,3,159,88,0.36,16,3,0,3
4,0,0,3,2,157,0,0.32,0,174,12,4,81,21,0.15,19,4,0,3
4,6,1,6,6,89,3,0.46,2,176,22,2,288,51,0.32,16,4,0,3
5,4,0,1,0,292,2,0.41,2,23,3,5,390,53,0.42,13,5,1,3
1,1,0,6,8,15,4,0.5,2,90,3,6,465,13,0.31,9,1,0,3
2,2,4,6,3,155,0,0.36,0,38,2,3,169,97,0.16,7,0,0,3
3,1,5,4,5,51,5,0.28,0,42,11,2,405,39,0.22,5,0,0,3
5,7,2,4,6,296,2,0.52,2,82,0,1,221,9,0.21,16,3,1,3
3,5,1,4,6,14,6,0.46,2,192,20,0,424,36,0.32,5,5,0,3
2,7,2,6,7,129,0,0.44,2,142,15,6,160,16,0.76,11,0,1,3
4,6,0,1,4,109,3,0.5,2,147,28,5,305,15,0.09,16,3,0,3
5,3,3,0,1,74,3,0.44,2,198,3,3,111,25,0.07,10,1,1,3
0,0,5,0,2,216,2,0.07,1,146,10,2,336,39,0.43,9,1,0,3
3,0,3,0,7,66,3,0.37,0,44,13,5,4,63,0.3,19,5,0,3
5,1,3,0,3,222,2,0.67,2,33,10,2,26,43,0.24,1,3,1,3
5,5,1,5,5,201,2,0.13,1,107,27,2,435,76,0.42,10,3,0,3
3,2,3,3,3,173,0,0.46,2,60,13,1,165,82,0.43,13,3,1,3
2,0,4,6,4,188,2,0.4,2,154,10,2,330,24,0.57,13,2,0,3
4,5,0,4,2,231,2,0.56,2,134,18,1,252,91,0.44,5,1,1,3
0,3,0,4,2,233,2,0.46,2,10,0,4,73,52,0.16,10,3,0,3
1,2,2,1,4,4,1,0.77,3,162,12,6,12,21,0.59,23,5,0,3
3,4,4,1,4,214,2,0.92,3,141,1,6,6,65,0.6,19,1,0,3
2,4,3,5,2,77,3,0.69,2,106,17,4,373,21,0.38,3,0,1,3
0,4,5,6,4,108,3,0.8,3,154,23,0,383,60,0.33,3,0,0,3
5,7,5,0,3,234,2,0.58,2,83,8,6,404,74,0.22,20,1,1,3
1,1,3,2,0,102,3,0.28,0,32,17,0,8,37,0.34,0,2,1,3
4,6,5,2,0,202,2,0.7,3,196,13,4,170,76,0.27,22,4,1,3
2,3,0,1,5,178,0,0.37,0,120,12,0,21,19,0.67,17,3,1,3
2,4,3,5,4,124,0,0.84,3,131,19,6,415,26,0.6,18,5,0,3
1,7,3,6,1,186,2,0.07,1,177,0,2,28,68,0.6,3,1,1,3
5,4,4,1,6,16,4,0.53,2,134,6,3,49,15,0.47,16,4,1,3
1,6,4,1,4,116,3,0.33,0,153,23,6,118,92,0.25,21,3,1,3
5,2,1,4,2,123,0,0.32,0,186,7,4,30,28,0.23,21,2,0,3
5,5,4,2,5,58,5,0.51,2,107,16,4,319,46,0.33,21,0,0,3
5,6,3,1,8,67,3,0.34,0,97,29,4,156,22,0.2,6,4,1,3
5,4,3,4,1,168,0,0.54,2,87,13,2,90,18,0.59,23,2,1,3
4,6,3,5,4,12,6,0.57,2,160,27,0,356,20,0.42,6,3,0,3
5,2,2,3,0,171,0,0.63,2,22,15,2,197,70,0.04,4,5,1,3
2,6,1,3,5,45,5,0.71,3,0,0,2,136,17,0.25,8,3,0,3
2,3,5,5,0,15,4,0.38,0,6,6,5,468,47,0.47,9,0,0,3
0,5,1,5,6,105,3,0.59,2,100,9,4,125,93,0.25,21,5,1,3
5,5,4,2,1,16,4,0.64,2,25,25,0,150,56,0.28,15,5,0,3
2,1,3,0,2,197,2,0.59,2,108,1,1,111,88,0.17,3,5,1,3
0,5,2,5,5,166,0,0.46,2,136,1,1,45,52,0.26,4,2,0,3
0,4,4,4,3,249,2,0.67,2,64,12,4,346,60,0.56,22,2,1,3
2,1,5,5,8,207,2,0.0,1,195,23,3,323,39,0.25,16,3,0,3
2,2,4,1,7,253,2,0.56,2,113,6,0,207,13,0.19,7,5,1,3
3,6,1,6,3,222,2,0.75,3,168,1,1,339,12,0.37,17,3,0,3
5,1,4,1,0,283,2,0.64,2,92,15,1,463,46,0.21,4,2,1,3
2,1,1,6,4,219,2,0.7,3,164,15,0,145,36,0.31,22,3,0,3
3,5,0,2,1,244,2,0.43,2,75,10,3,431,50,0.25,21,0,1,3
1,3,5,4,6,267,2,0.48,2,164,13,1,301,83,0.18,20,1,1,3
4,4,4,2,1,40,5,0.6,2,50,28,3,105,14,0.26,19,0,1,3
5,3,0,6,4,7,6,0.43,2,194,11,0,157,97,0.04,7,1,0,3
3,4,4,2,1,224,2,0.64,2,156,8,1,249,43,0.43,16,1,0,3
2,0,4,6,6,239,2,0.61,2,126,23,1,407,14,0.2,22,3,1,3
1,5,4,1,5,113,3,0.78,3,191,3,0,77,83,0.4,16,2,1,3
4,3,2,2,7,147,0,0.6,2,4,4,0,365,56,0.26,9,0,0,3
1,1,1,6,6,0,1,0.37,0,66,20,3,498,31,0.2,12,5,1,3
3,2,2,4,5,205,2,0.16,1,144,8,5,106,16,0.08,21,2,0,3
1,6,3,6,2,174,0,0.47,2,59,4,6,379,71,0.15,16,0,0,3
3,6,2,2,5,37,5,0.32,0,200,11,0,329,91,0.49,9,4,0,3
0,7,2,2,4,36,5,0.64,2,31,7,4,269,97,0.64,11,3,0,3
4,5,1,0,0,287,2,0.33,0,97,3,0,417,95,0.6,5,2,0,3
1,4,2,0,7,201,2,0.42,2,164,28,0,313,8,0.18,3,2,1,3
4,4,1,6,4,231,2,0.75,3,110,17,4,478,85,0.14,23,4,0,3
2,7,0,3,6,65,3,0.54,2,54,22,4,149,13,0.24,17,1,0,3
2,3,5,6,8,277,2,0.53,2,124,15,5,11,99,0.05,3,4,0,3
5,6,3,1,7,23,4,0.44,2,100,9,6,287,58,0.23,20,4,1,3
2,3,1,2,4,262,2,0.63,2,48,21,3,419,4,0.13,5,2,0,3
2,6,3,0,7,203,2,0.42,2,81,25,3,102,97,0.5,5,1,1,3
2,5,3,5,1,37,5,0.55,2,161,14,0,469,34,0.13,18,0,0,3
0,6,5,2,2,222,2,0.99,3,103,0,1,398,42,0.45,8,3,0,3
0,7,5,5,1,43,5,0.19,1,48,11,1,214,10,0.41,14,2,0,3
5,0,3,3,1,209,2,0.41,2,135,4,6,66,28,0.74,20,1,1,3
1,0,2,4,5,238,2,0.27,0,151,25,6,317,34,0.31,22,5,1,3
5,1,4,4,0,269,2,0.54,2,145,5,1,197,60,0.27,9,2,0,3
0,4,3,4,2,107,3,0.38,0,35,12,4,460,97,0.21,1,5,0,3
0,5,2,2,5,259,2,1.0,3,33,27,2,230,26,0.07,7,0,0,3
4,2,0,4,6,136,0,0.6,2,124,18,3,305,55,0.3,16,4,1,3
2,3,4,2,5,73,3,1.0,3,42,1,3,389,65,0.24,14,2,0,3
0,3,1,1,1,106,3,0.6,2,178,13,5,96,29,0.5,13,2,0,3
3,3,3,3,7,132,0,0.34,0,175,28,4,365,29,0.7,15,2,1,3
4,3,5,6,1,128,0,0.47,2,148,14,5,191,60,0.06,19,3,0,3
0,6,1,4,1,199,2,0.74,3,9,7,6,453,30,0.16,15,5,0,3
2,0,5,2,6,219,2,0.44,2,126,29,4,308,65,0.36,21,1,0,3
1,6,1,2,4,15,4,0.21,0,170,12,2,298,50,0.27,12,1,0,3
3,5,2,3,0,225,2,0.71,3,123,17,1,36,0,0.29,14,3,0,3
0,0,5,3,5,15,4,0.48,2,168,28,2,240,50,0.62,17,5,0,3
3,5,0,5,6,250,2,0.37,0,20,15,1,498,69,0.05,16,5,1,3
0,6,4,5,1,270,2,0.42,2,38,16,0,329,91,0.08,2,1,1,3
5,4,1,3,4,140,0,0.88,3,96,4,0,276,1,0.42,15,2,0,3
2,0,4,3,7,89,3,0.78,3,146,21,5,137,62,0.49,5,0,1,3
1,3,0,5,8,21,4,0.28,0,80,9,1,278,64,0.32,20,5,1,3
2,0,4,0,1,4,1,0.67,2,9,0,1,377,100,0.31,11,5,0,3
4,3,2,4,2,100,3,0.48,2,5,4,1,367,60,0.26,15,5,0,3
4,0,1,2,3,48,5,0.15,1,183,9,2,403,1,0.18,21,0,1,3
2,7,1,3,0,16,4,0.27,0,116,1,4,71,95,0.51,4,0,0,3
5,5,1,1,4,132,0,0.59,2,177,14,3,500,75,0.41,23,4,1,3
0,2,1,0,6,296,2,0.67,2,119,23,0,340,87,0.21,8,3,0,3
0,2,1,1,8,67,3,0.62,2,56,28,4,177,20,0.29,23,4,0,3
